,Sentence,Sentiment Score,Subjectivity
2187,How I could reach them?” “I don’t know.,0.0,0.0
2188,Can’t say.” I wanted to get somebody for him.,0.0,0.0
2189,"I wanted to go into the room where he lay and reassure him: “I’ll get somebody for you, Gatsby.",0.0,0.0
2190,Don’t worry.,0.0,0.0
2191,Just trust me and I’ll get somebody for you—” Meyer Wolfshiem’s name wasn’t in the phone book.,0.0,0.0
2192,"The butler gave me his office address on Broadway, and I called Information, but by the time I had the number it was long after five, and no one answered the phone.",-0.05,0.4
2193,“Will you ring again?” “I’ve rung three times.” “It’s very important.” “Sorry.,0.010000000000000009,1.0
2194,"I’m afraid no one’s there.” I went back to the drawing-room and thought for an instant that they were chance visitors, all these official people who suddenly filled it.",-0.04999999999999999,0.6166666666666667
2195,"But, though they drew back the sheet and looked at Gatsby with shocked eyes, his protest continued in my brain: “Look here, old sport, you’ve got to get somebody for me.",-0.19999999999999998,0.3333333333333333
2196,You’ve got to try hard.,-0.2916666666666667,0.5416666666666666
2197,"I can’t go through this alone.” Someone started to ask me questions, but I broke away and going upstairs looked hastily through the unlocked parts of his desk—he’d never told me definitely that his parents were dead.",-0.1,0.45
2198,"But there was nothing—only the picture of Dan Cody, a token of forgotten violence, staring down from the wall.",-0.15555555555555559,0.2888888888888889
2199,"Next morning I sent the butler to New York with a letter to Wolfshiem, which asked for information and urged him to come out on the next train.",0.04545454545454545,0.15151515151515152
2200,That request seemed superfluous when I wrote it.,0.0,0.0
2201,"I was sure he’d start when he saw the newspapers, just as I was sure there’d be a wire from Daisy before noon—but neither a wire nor Mr. Wolfshiem arrived; no one arrived except more police and photographers and newspaper men.",0.5,0.7592592592592592
2202,"When the butler brought back Wolfshiem’s answer I began to have a feeling of defiance, of scornful solidarity between Gatsby and me against them all.",0.0,0.0
2203,Dear Mr. Carraway.,0.0,0.0
2204,This has been one of the most terrible shocks of  my life to me I hardly can believe it that it is true at all.,-0.11041666666666669,0.6729166666666666
2205,Such a  mad act as that man did should make us all think.,-0.3125,0.75
2206,I cannot come down  now as I am tied up in some very important business and cannot get  mixed up in this thing now.,0.12148148148148148,0.512962962962963
2207,If there is anything I can do a little  later let me know in a letter by Edgar.,-0.09375,0.25
2208,I hardly know where I am when  I hear about a thing like this and am completely knocked down and  out.,-0.11574074074074076,0.4101851851851852
2209,Yours truly                              Meyer Wolfshiem and then hasty addenda beneath:  Let me know about the funeral etc do not know his family at all.,0.0,0.0
2210,When the phone rang that afternoon and Long Distance said Chicago was calling I thought this would be Daisy at last.,-0.025,0.23333333333333334
2211,"But the connection came through as a man’s voice, very thin and far away.",-0.21000000000000002,1.0
2212,“This is Slagle speaking …” “Yes?” The name was unfamiliar.,0.0,0.0
2213,"“Hell of a note, isn’t it?",0.0,0.0
2214,"Get my wire?” “There haven’t been any wires.” “Young Parke’s in trouble,” he said rapidly.",-0.05,0.30000000000000004
2215,“They picked him up when he handed the bonds over the counter.,0.0,0.0
2216,They got a circular from New York giving ’em the numbers just five minutes before.,0.13636363636363635,0.45454545454545453
2217,"What d’you know about that, hey?",0.0,0.0
2218,You never can tell in these hick towns—” “Hello!” I interrupted breathlessly.,0.0,0.0
2219,“Look here—this isn’t Mr. Gatsby.,0.0,0.0
2220,"Mr. Gatsby’s dead.” There was a long silence on the other end of the wire, followed by an exclamation … then a quick squawk as the connection was broken.",-0.08833333333333335,0.41500000000000004
2221,I think it was on the third day that a telegram signed Henry C. Gatz arrived from a town in Minnesota.,0.0,0.0
2222,It said only that the sender was leaving immediately and to postpone the funeral until he came.,0.0,1.0
2223,"It was Gatsby’s father, a solemn old man, very helpless and dismayed, bundled up in a long cheap ulster against the warm September day.",0.25,0.44000000000000006
2224,"His eyes leaked continuously with excitement, and when I took the bag and umbrella from his hands he began to pull so incessantly at his sparse grey beard that I had difficulty in getting off his coat.",-0.05,0.1
2225,"He was on the point of collapse, so I took him into the music-room and made him sit down while I sent for something to eat.",-0.15555555555555559,0.2888888888888889
2226,"But he wouldn’t eat, and the glass of milk spilled from his trembling hand.",0.0,0.0
2227,"“I saw it in the Chicago newspaper,” he said.",0.0,0.0
2228,“It was all in the Chicago newspaper.,0.0,0.0
2229,"I started right away.” “I didn’t know how to reach you.” His eyes, seeing nothing, moved ceaselessly about the room.",0.09285714285714285,0.46785714285714286
2230,"“It was a madman,” he said.",0.0,0.0
2231,“He must have been mad.” “Wouldn’t you like some coffee?” I urged him.,-0.625,1.0
2232,“I don’t want anything.,0.0,0.0
2233,"I’m all right now, Mr.—” “Carraway.” “Well, I’m all right now.",0.2857142857142857,0.5357142857142857
2234,"Where have they got Jimmy?” I took him into the drawing-room, where his son lay, and left him there.",0.0,0.0
2235,"Some little boys had come up on the steps and were looking into the hall; when I told them who had arrived, they went reluctantly away.",-0.1875,0.5
2236,"After a little while Mr. Gatz opened the door and came out, his mouth ajar, his face flushed slightly, his eyes leaking isolated and unpunctual tears.",-0.17708333333333331,0.3333333333333333
2237,"He had reached an age where death no longer has the quality of ghastly surprise, and when he looked around him now for the first time and saw the height and splendour of the hall and the great rooms opening out from it into other rooms, his grief began to be mixed with an awed pride.",0.025,0.38166666666666665
2238,I helped him to a bedroom upstairs; while he took off his coat and vest I told him that all arrangements had been deferred until he came.,0.0,0.0
2239,"“I didn’t know what you’d want, Mr. Gatsby—” “Gatz is my name.” “—Mr.",0.0,0.0
2240,Gatz.,0.0,0.0
2241,I thought you might want to take the body West.” He shook his head.,0.0,0.0
2242,“Jimmy always liked it better down East.,0.3148148148148148,0.5296296296296297
2243,He rose up to his position in the East.,0.6,0.95
2244,"Were you a friend of my boy’s, Mr.—?” “We were close friends.” “He had a big future before him, you know.",0.0,0.1125
2245,"He was only a young man, but he had a lot of brain power here.” He touched his head impressively, and I nodded.",0.3666666666666667,0.7999999999999999
2246,"“If he’d of lived, he’d of been a great man.",0.8,0.75
2247,A man like James J. Hill.,0.0,0.0
2248,"He’d of helped build up the country.” “That’s true,” I said, uncomfortably.",-0.07500000000000001,0.825
2249,"He fumbled at the embroidered coverlet, trying to take it from the bed, and lay down stiffly—was instantly asleep.",-0.07777777777777779,0.47777777777777775
2250,"That night an obviously frightened person called up, and demanded to know who I was before he would give his name.",0.0,0.5
2251,"“This is Mr. Carraway,” I said.",0.0,0.0
2252,“Oh!” He sounded relieved.,0.0,0.0
