line_num,line_str,chap_num
5838,staring down from the wall.,9
5840,"Next morning I sent the butler to New York with a letter to Wolfshiem,",9
5841,which asked for information and urged him to come out on the next,9
5842,train. That request seemed superfluous when I wrote it. I was sure,9
5843,"he’d start when he saw the newspapers, just as I was sure there’d be a",9
5844,wire from Daisy before noon—but neither a wire nor Mr. Wolfshiem,9
5845,arrived; no one arrived except more police and photographers and,9
5846,newspaper men. When the butler brought back Wolfshiem’s answer I began,9
5847,"to have a feeling of defiance, of scornful solidarity between Gatsby",9
5848,and me against them all.,9
5850,Dear Mr. Carraway. This has been one of the most terrible shocks of,9
5851,my life to me I hardly can believe it that it is true at all. Such a,9
5852,mad act as that man did should make us all think. I cannot come down,9
5853,now as I am tied up in some very important business and cannot get,9
5854,mixed up in this thing now. If there is anything I can do a little,9
5855,later let me know in a letter by Edgar. I hardly know where I am when,9
5856,I hear about a thing like this and am completely knocked down and,9
5857,out.,9
5859,Yours truly,9
5861,Meyer Wolfshiem,9
5863,and then hasty addenda beneath:,9
5865,Let me know about the funeral etc do not know his family at all.,9
5867,When the phone rang that afternoon and Long Distance said Chicago was,9
5868,calling I thought this would be Daisy at last. But the connection came,9
5869,"through as a man’s voice, very thin and far away.",9
5871,“This is Slagle speaking …”,9
5873,“Yes?” The name was unfamiliar.,9
5875,"“Hell of a note, isn’t it? Get my wire?”",9
5877,“There haven’t been any wires.”,9
5879,"“Young Parke’s in trouble,” he said rapidly. “They picked him up when",9
5880,he handed the bonds over the counter. They got a circular from New,9
5881,York giving ’em the numbers just five minutes before. What d’you know,9
5882,"about that, hey? You never can tell in these hick towns—”",9
5884,“Hello!” I interrupted breathlessly. “Look here—this isn’t Mr.,9
5885,Gatsby. Mr. Gatsby’s dead.”,9
5887,"There was a long silence on the other end of the wire, followed by an",9
5888,exclamation … then a quick squawk as the connection was broken.,9
5890,------------------------------------------------------------------------,9
5892,I think it was on the third day that a telegram signed Henry C. Gatz,9
5893,arrived from a town in Minnesota. It said only that the sender was,9
5894,leaving immediately and to postpone the funeral until he came.,9
5896,"It was Gatsby’s father, a solemn old man, very helpless and dismayed,",9
5897,bundled up in a long cheap ulster against the warm September day. His,9
5898,"eyes leaked continuously with excitement, and when I took the bag and",9
5899,umbrella from his hands he began to pull so incessantly at his sparse,9
5900,grey beard that I had difficulty in getting off his coat. He was on,9
5901,"the point of collapse, so I took him into the music-room and made him",9
5902,"sit down while I sent for something to eat. But he wouldn’t eat, and",9
5903,the glass of milk spilled from his trembling hand.,9
5905,"“I saw it in the Chicago newspaper,” he said. “It was all in the",9
5906,Chicago newspaper. I started right away.”,9
5908,“I didn’t know how to reach you.”,9
5910,"His eyes, seeing nothing, moved ceaselessly about the room.",9
5912,"“It was a madman,” he said. “He must have been mad.”",9
5914,“Wouldn’t you like some coffee?” I urged him.,9
5916,"“I don’t want anything. I’m all right now, Mr.—”",9
5918,“Carraway.”,9
5920,"“Well, I’m all right now. Where have they got Jimmy?”",9
5922,"I took him into the drawing-room, where his son lay, and left him",9
5923,there. Some little boys had come up on the steps and were looking into,9
5924,"the hall; when I told them who had arrived, they went reluctantly",9
5925,away.,9
5927,"After a little while Mr. Gatz opened the door and came out, his mouth",9
5928,"ajar, his face flushed slightly, his eyes leaking isolated and",9
5929,unpunctual tears. He had reached an age where death no longer has the,9
5930,"quality of ghastly surprise, and when he looked around him now for the",9
5931,first time and saw the height and splendour of the hall and the great,9
5932,"rooms opening out from it into other rooms, his grief began to be",9
5933,mixed with an awed pride. I helped him to a bedroom upstairs; while he,9
5934,took off his coat and vest I told him that all arrangements had been,9
5935,deferred until he came.,9
5937,"“I didn’t know what you’d want, Mr. Gatsby—”",9
5939,“Gatz is my name.”,9
5941,“—Mr. Gatz. I thought you might want to take the body West.”,9
5943,He shook his head.,9
5945,“Jimmy always liked it better down East. He rose up to his position in,9
5946,"the East. Were you a friend of my boy’s, Mr.—?”",9
5948,“We were close friends.”,9
5950,"“He had a big future before him, you know. He was only a young man,",9
5951,but he had a lot of brain power here.”,9
5953,"He touched his head impressively, and I nodded.",9
5955,"“If he’d of lived, he’d of been a great man. A man like James J.",9
5956,Hill. He’d of helped build up the country.”,9
5958,"“That’s true,” I said, uncomfortably.",9
5960,"He fumbled at the embroidered coverlet, trying to take it from the",9
5961,"bed, and lay down stiffly—was instantly asleep.",9
5963,"That night an obviously frightened person called up, and demanded to",9
5964,know who I was before he would give his name.,9
5966,"“This is Mr. Carraway,” I said.",9
5968,“Oh!” He sounded relieved. “This is Klipspringer.”,9
5970,"I was relieved too, for that seemed to promise another friend at",9
5971,Gatsby’s grave. I didn’t want it to be in the papers and draw a,9
5972,"sightseeing crowd, so I’d been calling up a few people myself. They",9
5973,were hard to find.,9
5975,"“The funeral’s tomorrow,” I said. “Three o’clock, here at the house.",9
5976,I wish you’d tell anybody who’d be interested.”,9
5978,"“Oh, I will,” he broke out hastily. “Of course I’m not likely to see",9
5979,"anybody, but if I do.”",9
5981,His tone made me suspicious.,9
5983,“Of course you’ll be there yourself.”,9
5985,"“Well, I’ll certainly try. What I called up about is—”",9
5987,"“Wait a minute,” I interrupted. “How about saying you’ll come?”",9
5989,"“Well, the fact is—the truth of the matter is that I’m staying with",9
5990,"some people up here in Greenwich, and they rather expect me to be with",9
5991,"them tomorrow. In fact, there’s a sort of picnic or something. Of",9
5992,course I’ll do my best to get away.”,9
5994,"I ejaculated an unrestrained “Huh!” and he must have heard me, for he",9
5995,went on nervously:,9
5997,“What I called up about was a pair of shoes I left there. I wonder if,9
5998,"it’d be too much trouble to have the butler send them on. You see,",9
5999,"they’re tennis shoes, and I’m sort of helpless without them. My",9
6000,address is care of B. F.—”,9
6002,"I didn’t hear the rest of the name, because I hung up the receiver.",9
6004,After that I felt a certain shame for Gatsby—one gentleman to whom I,9
6005,"telephoned implied that he had got what he deserved. However, that was",9
6006,"my fault, for he was one of those who used to sneer most bitterly at",9
6007,"Gatsby on the courage of Gatsby’s liquor, and I should have known",9
6008,better than to call him.,9
6010,The morning of the funeral I went up to New York to see Meyer,9
