chap_num,para_num,para_str,book_id
8,14,dark wall for electric light switches—once I tumbled with a sort of,Great Gatsby
8,15,splash upon the keys of a ghostly piano. There was an inexplicable,Great Gatsby
8,16,"amount of dust everywhere, and the rooms were musty, as though they",Great Gatsby
8,17,hadn’t been aired for many days. I found the humidor on an unfamiliar,Great Gatsby
8,18,"table, with two stale, dry cigarettes inside. Throwing open the French",Great Gatsby
8,19,"windows of the drawing-room, we sat smoking out into the darkness.",Great Gatsby
8,20,"“You ought to go away,” I said. “It’s pretty certain they’ll trace",Great Gatsby
8,21,your car.”,Great Gatsby
8,22,"“Go away now, old sport?”",Great Gatsby
8,23,"“Go to Atlantic City for a week, or up to Montreal.”",Great Gatsby
8,24,He wouldn’t consider it. He couldn’t possibly leave Daisy until he,Great Gatsby
8,25,knew what she was going to do. He was clutching at some last hope and,Great Gatsby
8,26,I couldn’t bear to shake him free.,Great Gatsby
8,27,It was this night that he told me the strange story of his youth with,Great Gatsby
8,28,Dan Cody—told it to me because “Jay Gatsby” had broken up like glass,Great Gatsby
8,29,"against Tom’s hard malice, and the long secret extravaganza was played",Great Gatsby
8,30,"out. I think that he would have acknowledged anything now, without",Great Gatsby
8,31,"reserve, but he wanted to talk about Daisy.",Great Gatsby
8,32,She was the first “nice” girl he had ever known. In various unrevealed,Great Gatsby
8,33,"capacities he had come in contact with such people, but always with",Great Gatsby
8,34,indiscernible barbed wire between. He found her excitingly,Great Gatsby
8,35,"desirable. He went to her house, at first with other officers from",Great Gatsby
8,36,"Camp Taylor, then alone. It amazed him—he had never been in such a",Great Gatsby
8,37,beautiful house before. But what gave it an air of breathless,Great Gatsby
8,38,"intensity, was that Daisy lived there—it was as casual a thing to her",Great Gatsby
8,39,"as his tent out at camp was to him. There was a ripe mystery about it,",Great Gatsby
8,40,a hint of bedrooms upstairs more beautiful and cool than other,Great Gatsby
8,41,"bedrooms, of gay and radiant activities taking place through its",Great Gatsby
8,42,"corridors, and of romances that were not musty and laid away already",Great Gatsby
8,43,in lavender but fresh and breathing and redolent of this year’s,Great Gatsby
8,44,shining motorcars and of dances whose flowers were scarcely,Great Gatsby
8,45,"withered. It excited him, too, that many men had already loved",Great Gatsby
8,46,Daisy—it increased her value in his eyes. He felt their presence all,Great Gatsby
8,47,"about the house, pervading the air with the shades and echoes of still",Great Gatsby
8,48,vibrant emotions.,Great Gatsby
8,49,But he knew that he was in Daisy’s house by a colossal,Great Gatsby
8,50,"accident. However glorious might be his future as Jay Gatsby, he was",Great Gatsby
8,51,"at present a penniless young man without a past, and at any moment the",Great Gatsby
8,52,invisible cloak of his uniform might slip from his shoulders. So he,Great Gatsby
8,53,"made the most of his time. He took what he could get, ravenously and",Great Gatsby
8,54,"unscrupulously—eventually he took Daisy one still October night, took",Great Gatsby
8,55,her because he had no real right to touch her hand.,Great Gatsby
8,56,"He might have despised himself, for he had certainly taken her under",Great Gatsby
8,57,false pretences. I don’t mean that he had traded on his phantom,Great Gatsby
8,58,"millions, but he had deliberately given Daisy a sense of security; he",Great Gatsby
8,59,let her believe that he was a person from much the same strata as,Great Gatsby
8,60,herself—that he was fully able to take care of her. As a matter of,Great Gatsby
8,61,"fact, he had no such facilities—he had no comfortable family standing",Great Gatsby
8,62,"behind him, and he was liable at the whim of an impersonal government",Great Gatsby
8,63,to be blown anywhere about the world.,Great Gatsby
8,64,But he didn’t despise himself and it didn’t turn out as he had,Great Gatsby
8,65,"imagined. He had intended, probably, to take what he could and go—but",Great Gatsby
8,66,now he found that he had committed himself to the following of a,Great Gatsby
8,67,"grail. He knew that Daisy was extraordinary, but he didn’t realize",Great Gatsby
8,68,just how extraordinary a “nice” girl could be. She vanished into her,Great Gatsby
8,69,"rich house, into her rich, full life, leaving Gatsby—nothing. He felt",Great Gatsby
8,70,"married to her, that was all.",Great Gatsby
8,71,"When they met again, two days later, it was Gatsby who was breathless,",Great Gatsby
8,72,"who was, somehow, betrayed. Her porch was bright with the bought",Great Gatsby
8,73,luxury of star-shine; the wicker of the settee squeaked fashionably as,Great Gatsby
8,74,she turned toward him and he kissed her curious and lovely mouth. She,Great Gatsby
8,75,"had caught a cold, and it made her voice huskier and more charming",Great Gatsby
8,76,"than ever, and Gatsby was overwhelmingly aware of the youth and",Great Gatsby
8,77,"mystery that wealth imprisons and preserves, of the freshness of many",Great Gatsby
8,78,"clothes, and of Daisy, gleaming like silver, safe and proud above the",Great Gatsby
8,79,hot struggles of the poor.,Great Gatsby
8,80,------------------------------------------------------------------------,Great Gatsby
8,81,"“I can’t describe to you how surprised I was to find out I loved her,",Great Gatsby
8,82,"old sport. I even hoped for a while that she’d throw me over, but she",Great Gatsby
8,83,"didn’t, because she was in love with me too. She thought I knew a lot",Great Gatsby
8,84,"because I knew different things from her … Well, there I was, way off",Great Gatsby
8,85,"my ambitions, getting deeper in love every minute, and all of a sudden",Great Gatsby
8,86,I didn’t care. What was the use of doing great things if I could have,Great Gatsby
8,87,a better time telling her what I was going to do?”,Great Gatsby
8,88,"On the last afternoon before he went abroad, he sat with Daisy in his",Great Gatsby
8,89,"arms for a long, silent time. It was a cold fall day, with fire in the",Great Gatsby
8,90,room and her cheeks flushed. Now and then she moved and he changed his,Great Gatsby
8,91,"arm a little, and once he kissed her dark shining hair. The afternoon",Great Gatsby
8,92,"had made them tranquil for a while, as if to give them a deep memory",Great Gatsby
8,93,for the long parting the next day promised. They had never been closer,Great Gatsby
8,94,"in their month of love, nor communicated more profoundly one with",Great Gatsby
8,95,"another, than when she brushed silent lips against his coat’s shoulder",Great Gatsby
8,96,"or when he touched the end of her fingers, gently, as though she were",Great Gatsby
8,97,asleep.,Great Gatsby
8,98,------------------------------------------------------------------------,Great Gatsby
8,99,He did extraordinarily well in the war. He was a captain before he,Great Gatsby
8,100,"went to the front, and following the Argonne battles he got his",Great Gatsby
8,101,majority and the command of the divisional machine-guns. After the,Great Gatsby
8,102,"armistice he tried frantically to get home, but some complication or",Great Gatsby
8,103,misunderstanding sent him to Oxford instead. He was worried now—there,Great Gatsby
8,104,was a quality of nervous despair in Daisy’s letters. She didn’t see,Great Gatsby
8,105,why he couldn’t come. She was feeling the pressure of the world,Great Gatsby
8,106,"outside, and she wanted to see him and feel his presence beside her",Great Gatsby
8,107,and be reassured that she was doing the right thing after all.,Great Gatsby
8,108,For Daisy was young and her artificial world was redolent of orchids,Great Gatsby
8,109,"and pleasant, cheerful snobbery and orchestras which set the rhythm of",Great Gatsby
8,110,"the year, summing up the sadness and suggestiveness of life in new",Great Gatsby
8,111,tunes. All night the saxophones wailed the hopeless comment of the,Great Gatsby
8,112,“Beale Street Blues” while a hundred pairs of golden and silver,Great Gatsby
8,113,slippers shuffled the shining dust. At the grey tea hour there were,Great Gatsby
8,114,"always rooms that throbbed incessantly with this low, sweet fever,",Great Gatsby
8,115,while fresh faces drifted here and there like rose petals blown by the,Great Gatsby
8,116,sad horns around the floor.,Great Gatsby
8,117,Through this twilight universe Daisy began to move again with the,Great Gatsby
8,118,season; suddenly she was again keeping half a dozen dates a day with,Great Gatsby
8,119,"half a dozen men, and drowsing asleep at dawn with the beads and",Great Gatsby
8,120,chiffon of an evening-dress tangled among dying orchids on the floor,Great Gatsby
8,121,beside her bed. And all the time something within her was crying for a,Great Gatsby
8,122,"decision. She wanted her life shaped now, immediately—and the decision",Great Gatsby
8,123,"must be made by some force—of love, of money, of unquestionable",Great Gatsby
8,124,practicality—that was close at hand.,Great Gatsby
8,125,That force took shape in the middle of spring with the arrival of Tom,Great Gatsby
8,126,Buchanan. There was a wholesome bulkiness about his person and his,Great Gatsby
8,127,"position, and Daisy was flattered. Doubtless there was a certain",Great Gatsby
8,128,struggle and a certain relief. The letter reached Gatsby while he was,Great Gatsby
8,129,still at Oxford.,Great Gatsby
8,130,------------------------------------------------------------------------,Great Gatsby
8,131,It was dawn now on Long Island and we went about opening the rest of,Great Gatsby
8,132,"the windows downstairs, filling the house with grey-turning,",Great Gatsby
8,133,gold-turning light. The shadow of a tree fell abruptly across the dew,Great Gatsby
8,134,and ghostly birds began to sing among the blue leaves. There was a,Great Gatsby
8,135,"slow, pleasant movement in the air, scarcely a wind, promising a cool,",Great Gatsby
8,136,lovely day.,Great Gatsby
8,137,“I don’t think she ever loved him.” Gatsby turned around from a window,Great Gatsby
8,138,"and looked at me challengingly. “You must remember, old sport, she was",Great Gatsby
8,139,very excited this afternoon. He told her those things in a way that,Great Gatsby
8,140,frightened her—that made it look as if I was some kind of cheap,Great Gatsby
8,141,sharper. And the result was she hardly knew what she was saying.”,Great Gatsby
8,142,He sat down gloomily.,Great Gatsby
8,143,"“Of course she might have loved him just for a minute, when they were",Great Gatsby
8,144,"first married—and loved me more even then, do you see?”",Great Gatsby
8,145,Suddenly he came out with a curious remark.,Great Gatsby
8,146,"“In any case,” he said, “it was just personal.”",Great Gatsby
8,147,"What could you make of that, except to suspect some intensity in his",Great Gatsby
8,148,conception of the affair that couldn’t be measured?,Great Gatsby
8,149,He came back from France when Tom and Daisy were still on their,Great Gatsby
8,150,"wedding trip, and made a miserable but irresistible journey to",Great Gatsby
8,151,"Louisville on the last of his army pay. He stayed there a week,",Great Gatsby
8,152,walking the streets where their footsteps had clicked together through,Great Gatsby
8,153,the November night and revisiting the out-of-the-way places to which,Great Gatsby
8,154,they had driven in her white car. Just as Daisy’s house had always,Great Gatsby
8,155,"seemed to him more mysterious and gay than other houses, so his idea",Great Gatsby
8,156,"of the city itself, even though she was gone from it, was pervaded",Great Gatsby
8,157,with a melancholy beauty.,Great Gatsby
8,158,"He left feeling that if he had searched harder, he might have found",Great Gatsby
8,159,her—that he was leaving her behind. The day-coach—he was penniless,Great Gatsby
