,term_str,pos_max,count,n,num,stop,stem_porter,stem_snowball,stem_lancaster
5541,towels,NNS,1,1,0,0,towel,towel,towel
5542,towelswhile,JJ,1,1,0,0,towelswhil,towelswhil,towelswhil
5543,tower,NN,3,4,0,0,tower,tower,tow
5544,town,NN,19,22,0,0,town,town,town
5545,towns,NNS,2,3,0,0,town,town,town
5546,trace,NN,1,1,0,0,trace,trace,trac
5547,traced,VBD,1,1,0,0,trace,trace,trac
5548,tracing,VBG,1,1,0,0,trace,trace,trac
5549,track,NN,3,3,0,0,track,track,track
5550,tracks,NNS,1,1,0,0,track,track,track
5551,traction,NNP,1,1,0,0,traction,traction,tract
5552,traded,VBN,1,1,0,0,trade,trade,trad
5553,tradesmen,NNS,1,1,0,0,tradesmen,tradesmen,tradesm
5554,tradition,NN,2,2,0,0,tradit,tradit,tradit
5555,traffic,NN,1,1,0,0,traffic,traffic,traff
5556,tragic,JJ,4,4,0,0,tragic,tragic,trag
5557,tragically,RB,2,2,0,0,tragic,tragic,trag
5558,trail,NN,1,1,0,0,trail,trail,trail
5559,train,NN,15,15,0,0,train,train,train
5560,training,NN,1,1,0,0,train,train,train
5561,trains,NNS,4,4,0,0,train,train,train
5562,tranquil,VB,1,1,0,0,tranquil,tranquil,tranquil
5563,transaction,NN,1,1,0,0,transact,transact,transact
5564,transactions,NNS,1,1,0,0,transact,transact,transact
5565,transcendent,NN,1,1,0,0,transcend,transcend,transcend
5566,transit,NN,1,1,0,0,transit,transit,transit
5567,transition,NN,1,1,0,0,transit,transit,transit
5568,transitory,NN,1,1,0,0,transitori,transitori,transit
5569,transpired,VBD,1,1,0,0,transpir,transpir,transpir
5570,transported,VBD,1,1,0,0,transport,transport,transport
5571,traps,NNS,1,1,0,0,trap,trap,trap
5572,traversed,VBD,1,1,0,0,travers,travers,travers
5573,tray,NN,3,3,0,0,tray,tray,tray
5574,tread,NN,1,1,0,0,tread,tread,tread
5575,treat,NN,1,1,0,0,treat,treat,tre
5576,tree,NN,5,6,0,0,tree,tree,tre
5577,trees,NNS,12,12,0,0,tree,tree,tre
5578,treeshe,NN,1,1,0,0,treesh,treesh,treesh
5579,trembled,VBD,1,1,0,0,trembl,trembl,trembl
5580,trembling,VBG,10,10,0,0,trembl,trembl,trembl
5581,tremendous,JJ,2,2,0,0,tremend,tremend,tremend
5582,tremendously,RB,1,1,0,0,tremend,tremend,tremend
5583,triangle,NN,1,1,0,0,triangl,triangl,triangl
5584,tribune,NNP,1,1,0,0,tribun,tribun,tribun
5585,tribute,NN,3,3,0,0,tribut,tribut,tribut
5586,trick,NN,1,1,0,0,trick,trick,trick
5587,tricks,NNS,1,1,0,0,trick,trick,trick
5588,tried,VBD,14,19,0,0,tri,tri,tri
5589,tries,VBZ,2,2,0,0,tri,tri,tri
5590,trimalchio,NNP,1,1,0,0,trimalchio,trimalchio,trimalchio
5591,trimmed,VBN,1,1,0,0,trim,trim,trim
5592,trinity,NNP,1,1,0,0,triniti,triniti,trin
5593,trip,NN,2,2,0,0,trip,trip,trip
5594,triumph,NN,2,2,0,0,triumph,triumph,triumph
5595,triumphant,NN,1,1,0,0,triumphant,triumphant,triumph
5596,triumphantly,RB,2,2,0,0,triumphantli,triumphant,triumph
5597,trolley,NN,1,1,0,0,trolley,trolley,trolley
5598,trombones,NNS,1,1,0,0,trombon,trombon,trombon
5599,tropical,JJ,1,1,0,0,tropic,tropic,trop
5600,trotted,VBN,1,1,0,0,trot,trot,trot
5601,trotting,VBG,1,1,0,0,trot,trot,trot
5602,trouble,NN,9,9,0,0,troubl,troubl,troubl
5603,troubled,VBD,1,1,0,0,troubl,troubl,troubl
5604,trousers,NNS,2,2,0,0,trouser,trouser,trous
5605,truck,NN,1,1,0,0,truck,truck,truck
5606,truculent,NN,1,1,0,0,trucul,trucul,truc
5607,true,JJ,8,9,0,0,true,true,tru
5608,truly,RB,1,1,0,0,truli,truli,tru
5609,trunk,NN,1,1,0,0,trunk,trunk,trunk
5610,trust,NN,3,6,0,0,trust,trust,trust
5611,trusting,VBG,1,1,0,0,trust,trust,trust
5612,truth,NN,5,5,0,0,truth,truth,tru
5613,truththat,NN,1,1,0,0,truththat,truththat,truthth
5614,try,NN,4,8,0,0,tri,tri,try
5615,trying,VBG,20,20,0,0,tri,tri,try
5616,tub,NN,1,1,0,0,tub,tub,tub
5617,tumbled,VBD,2,2,0,0,tumbl,tumbl,tumbl
5618,tumult,NN,1,1,0,0,tumult,tumult,tumult
5619,tumultuous,JJ,2,2,0,0,tumultu,tumultu,tumultu
5620,tune,NN,1,1,0,0,tune,tune,tun
5621,tunelessly,RB,1,1,0,0,tunelessli,tuneless,tuneless
5622,tunes,NNS,1,1,0,0,tune,tune,tun
5623,tuningfork,NN,1,1,0,0,tuningfork,tuningfork,tuningfork
5624,tunnel,NN,1,1,0,0,tunnel,tunnel,tunnel
5625,tuolomee,NNP,2,2,0,0,tuolome,tuolome,tuolom
5626,turbaned,JJ,1,1,0,0,turban,turban,turb
5627,turbulence,NN,1,1,0,0,turbul,turbul,turb
5628,turbulent,JJ,2,2,0,0,turbul,turbul,turb
5629,turgid,NN,1,1,0,0,turgid,turgid,turgid
5630,turkeys,NNS,1,1,0,0,turkey,turkey,turkey
5631,turn,NN,4,10,0,0,turn,turn,turn
5632,turned,VBD,61,64,0,0,turn,turn,turn
5633,turning,VBG,10,10,0,0,turn,turn,turn
5634,tuttuttuttut,NN,1,1,0,0,tuttuttuttut,tuttuttuttut,tuttuttuttut
5635,twelve,NN,2,5,0,0,twelv,twelv,twelv
5636,twenty,JJ,2,4,0,0,twenti,twenti,twenty
5637,twentyeighth,JJ,1,1,0,0,twentyeighth,twentyeighth,twentyeigh
5638,twentyfive,JJ,1,1,0,0,twentyf,twentyf,twentyf
5639,twentyone,NN,1,1,0,0,twentyon,twentyon,twentyon
5640,twentyseven,JJ,1,1,0,0,twentyseven,twentyseven,twentysev
5641,twentytwo,NN,1,1,0,0,twentytwo,twentytwo,twentytwo
5642,twhen,NN,1,1,0,0,twhen,twhen,twhen
5643,twice,RB,1,1,0,0,twice,twice,twic
5644,twilight,NN,8,9,0,0,twilight,twilight,twilight
5645,twin,NN,1,1,0,0,twin,twin,twin
5646,twinkle,VB,1,1,0,0,twinkl,twinkl,twinkl
5647,twinklebells,NNS,1,1,0,0,twinklebel,twinklebel,twinklebel
5648,twinkled,VBD,1,1,0,0,twinkl,twinkl,twinkl
5649,twins,NNS,1,1,0,0,twin,twin,twin
5650,twisted,VBD,1,1,0,0,twist,twist,twist
5651,twisting,VBG,2,2,0,0,twist,twist,twist
5652,two,CD,72,72,0,0,two,two,two
5653,tyre,NN,2,2,0,0,tyre,tyre,tyr
5654,ulster,NN,1,1,0,0,ulster,ulster,ulst
5655,ultimate,NN,1,1,0,0,ultim,ultim,ultim
5656,ulysses,NNP,1,1,0,0,ulyss,ulyss,ulyss
5657,umbrella,NN,1,1,0,0,umbrella,umbrella,umbrell
5658,unable,JJ,1,1,0,0,unabl,unabl,un
5659,unadaptable,JJ,1,1,0,0,unadapt,unadapt,unadapt
5660,unaffected,JJ,1,1,0,0,unaffect,unaffect,unaffect
5661,unashamed,JJ,1,1,0,0,unasham,unasham,unasham
5662,unbelief,NN,1,1,0,0,unbelief,unbelief,unbeliev
5663,unbelievable,JJ,1,1,0,0,unbeliev,unbeliev,unbeliev
5664,unbroken,VBN,1,2,0,0,unbroken,unbroken,unbrok
5665,uncertain,JJ,3,3,0,0,uncertain,uncertain,uncertain
5666,uncertainly,RB,1,1,0,0,uncertainli,uncertain,uncertain
5667,uncertainty,NN,1,1,0,0,uncertainti,uncertainti,uncertainty
5668,uncivilized,JJ,1,1,0,0,uncivil,uncivil,uncivil
5669,uncles,NNS,1,1,0,0,uncl,uncl,unc
5670,uncomfortably,RB,2,2,0,0,uncomfort,uncomfort,uncomfort
5671,uncommunicable,JJ,1,1,0,0,uncommunic,uncommunic,uncommun
5672,uncontrollable,JJ,1,1,0,0,uncontrol,uncontrol,uncontrol
5673,unconvincingly,RB,1,1,0,0,unconvincingli,unconvinc,unconvint
5674,undefined,JJ,1,1,0,0,undefin,undefin,undefin
5675,under,IN,32,32,0,1,under,under,und
5676,undergone,RB,1,1,0,0,undergon,undergon,undergon
5677,undergraduate,NN,3,3,0,0,undergradu,undergradu,undergradu
5678,underground,JJ,1,1,0,0,underground,underground,underground
5679,underhand,NN,1,1,0,0,underhand,underhand,underhand
5680,underneath,NN,2,2,0,0,underneath,underneath,undernea
5681,understand,NN,5,14,0,0,understand,understand,understand
5682,understanding,VBG,2,2,0,0,understand,understand,understand
5683,understandingly,RB,1,1,0,0,understandingli,understand,understand
5684,understandinglymuch,RB,1,1,0,0,understandinglymuch,understandinglymuch,understandinglymuch
5685,understood,VBD,3,6,0,0,understood,understood,understood
5686,understudy,NN,1,1,0,0,understudi,understudi,understudy
5687,underwear,JJ,2,2,0,0,underwear,underwear,underwear
5688,undeserted,JJ,1,1,0,0,undesert,undesert,undesert
5689,undespairingly,RB,1,1,0,0,undespairingli,undespair,undespair
5690,uneasily,RB,1,1,0,0,uneasili,uneasili,uneasy
5691,uneasy,JJ,4,4,0,0,uneasi,uneasi,uneasy
5692,unequally,RB,1,1,0,0,unequ,unequ,uneq
5693,unessential,JJ,1,1,0,0,unessenti,unessenti,uness
5694,unexpected,JJ,3,3,0,0,unexpect,unexpect,unexpect
5695,unexpectedly,RB,2,2,0,0,unexpectedli,unexpect,unexpect
5696,unfamiliar,JJ,9,9,0,0,unfamiliar,unfamiliar,unfamili
5697,unfathomable,JJ,1,1,0,0,unfathom,unfathom,unfathom
5698,unfinished,VBD,1,1,0,0,unfinish,unfinish,unfin
5699,unfold,VB,1,1,0,0,unfold,unfold,unfold
5700,unforgettable,JJ,1,1,0,0,unforgett,unforgett,unforget
5701,unforgivably,RB,1,1,0,0,unforgiv,unforgiv,unforg
5702,unhappily,RB,2,2,0,0,unhappili,unhappili,unhappy
5703,unhappy,JJ,2,2,0,0,unhappi,unhappi,unhappy
5704,unheard,JJ,1,1,0,0,unheard,unheard,unheard
5705,uniform,NN,3,4,0,0,uniform,uniform,uniform
5706,unimportant,JJ,1,1,0,0,unimport,unimport,unimport
5707,uninflected,JJ,1,1,0,0,uninflect,uninflect,uninflect
5708,unintelligible,JJ,1,1,0,0,unintellig,unintellig,unintellig
5709,union,NNP,1,1,0,0,union,union,un
5710,universal,NN,1,1,0,0,univers,univers,univers
5711,universe,NN,1,2,0,0,univers,univers,univers
5712,universeso,JJ,1,1,0,0,universeso,universeso,universeso
5713,universities,NNS,1,1,0,0,univers,univers,univers
5714,unjustly,RB,1,1,0,0,unjustli,unjust,unjust
5715,unknown,JJ,2,2,0,0,unknown,unknown,unknown
5716,unless,IN,1,1,0,0,unless,unless,unless
5717,unlike,IN,2,2,0,0,unlik,unlik,unlik
5718,unlocked,JJ,1,1,0,0,unlock,unlock,unlock
5719,unmistakable,JJ,2,2,0,0,unmistak,unmistak,unmistak
5720,unmistakably,RB,1,1,0,0,unmistak,unmistak,unmistak
5721,unnaturally,RB,1,1,0,0,unnatur,unnatur,un
5722,unnecessary,JJ,1,1,0,0,unnecessari,unnecessari,unnecess
5723,unobtrusively,RB,1,1,0,0,unobtrus,unobtrus,unobtrud
5724,unopened,JJ,1,1,0,0,unopen,unopen,unop
5725,unpleasant,JJ,2,2,0,0,unpleas,unpleas,unpleas
5726,unpleasantness,NN,2,2,0,0,unpleas,unpleas,unpleas
5727,unprecedented,JJ,1,1,0,0,unpreced,unpreced,unprec
5728,unprosperous,JJ,1,1,0,0,unprosper,unprosper,unprosp
5729,unpunctual,JJ,1,1,0,0,unpunctu,unpunctu,unpunct
5730,unquestionable,JJ,1,1,0,0,unquestion,unquestion,unquest
5731,unquiet,JJ,1,1,0,0,unquiet,unquiet,unquiet
5732,unreal,JJ,1,2,0,0,unreal,unreal,unr
5733,unreality,NN,1,1,0,0,unreal,unreal,unr
5734,unreasoning,JJ,1,1,0,0,unreason,unreason,unreason
5735,unrestfully,RB,1,1,0,0,unrest,unrest,unrest
5736,unrestrained,JJ,1,1,0,0,unrestrain,unrestrain,unrestrain
5737,unrevealed,JJ,1,1,0,0,unrev,unrev,unrev
5738,unrolled,VBD,2,2,0,0,unrol,unrol,unrol
5739,unscrewed,VBD,1,1,0,0,unscrew,unscrew,unscrew
5740,unscrupulouslyeventually,RB,1,1,0,0,unscrupulouslyeventu,unscrupulouslyeventu,unscrupulouslyev
5741,unsoughtfrequently,RB,1,1,0,0,unsoughtfrequ,unsoughtfrequ,unsoughtfrequ
5742,unsteady,JJ,1,1,0,0,unsteadi,unsteadi,unsteady
5743,unsuccessful,JJ,1,1,0,0,unsuccess,unsuccess,unsuccess
5744,unsuccessfully,RB,2,2,0,0,unsuccess,unsuccess,unsuccess
5745,unthoughtful,JJ,1,1,0,0,unthought,unthought,unthought
5746,until,IN,41,41,0,1,until,until,until
5747,untrue,JJ,3,3,0,0,untru,untru,untru
5748,unusual,JJ,3,3,0,0,unusu,unusu,unus
5749,unusually,RB,2,2,0,0,unusu,unusu,unus
5750,unutterable,JJ,3,3,0,0,unutter,unutter,unut
5751,unutterably,RB,1,1,0,0,unutter,unutter,unut
5752,unwavering,JJ,1,1,0,0,unwav,unwav,unwav
5753,unwillingly,RB,2,2,0,0,unwillingli,unwil,unwil
5754,unwillingness,NN,1,1,0,0,unwilling,unwilling,unwil
5755,up,RP,138,191,0,1,up,up,up
5756,upholstery,NN,1,1,0,0,upholsteri,upholsteri,upholstery
5757,upon,IN,32,33,0,0,upon,upon,upon
5758,upper,JJ,5,5,0,0,upper,upper,up
5759,upright,JJ,1,1,0,0,upright,upright,upright
5760,upstairs,NNS,9,10,0,0,upstair,upstair,upstair
5761,upward,RB,1,1,0,0,upward,upward,upward
5762,urban,JJ,1,1,0,0,urban,urban,urb
5763,urged,VBD,7,7,0,0,urg,urg,urg
5764,urgency,NN,1,1,0,0,urgenc,urgenc,urg
5765,urgent,JJ,1,1,0,0,urgent,urgent,urg
5766,urging,VBG,1,1,0,0,urg,urg,urg
5767,us,PRP,63,63,0,0,us,us,us
5768,use,NN,6,8,0,0,use,use,us
5769,used,VBD,15,17,0,0,use,use,us
5770,usually,RB,4,4,0,0,usual,usual,us
5771,uttered,VBN,1,2,0,0,utter,utter,ut
5772,utterly,JJ,2,4,0,0,utterli,utter,ut
5773,vacant,JJ,1,1,0,0,vacant,vacant,vac
5774,vacation,NN,1,1,0,0,vacat,vacat,vac
5775,vacuous,JJ,1,1,0,0,vacuou,vacuous,vacu
5776,vague,JJ,5,5,0,0,vagu,vagu,vagu
5777,vaguely,RB,4,4,0,0,vagu,vagu,vagu
5778,vain,NN,1,1,0,0,vain,vain,vain
5779,valley,NN,3,3,0,0,valley,valley,valley
5780,valour,NNP,1,1,0,0,valour,valour,valo
5781,value,NN,1,1,0,0,valu,valu,valu
5782,valued,VBN,1,1,0,0,valu,valu,valu
5783,vanished,VBN,3,6,0,0,vanish,vanish,van
5784,vanishedand,IN,1,1,0,0,vanishedand,vanishedand,vanishedand
5785,vanishing,NN,1,1,0,0,vanish,vanish,van
5786,varies,VBZ,1,1,0,0,vari,vari,vary
5787,variety,NN,1,1,0,0,varieti,varieti,vary
5788,various,JJ,4,5,0,0,variou,various,vary
5789,vast,JJ,3,3,0,0,vast,vast,vast
5790,ve,JJ,33,65,0,1,ve,ve,ve
5791,vehemently,RB,1,1,0,0,vehement,vehement,veh
5792,veiled,VBD,2,2,0,0,veil,veil,veil
5793,velvet,NN,1,1,0,0,velvet,velvet,velvet
5794,venice,NNP,1,1,0,0,venic,venic,ven
5795,ventura,NNP,1,1,0,0,ventura,ventura,ventur
5796,ventured,VBD,1,1,0,0,ventur,ventur,vent
5797,ver,RB,1,1,0,0,ver,ver,ver
5798,veranda,NN,4,4,0,0,veranda,veranda,verand
5799,verandas,NNS,2,2,0,0,veranda,veranda,veranda
5800,verge,NN,3,3,0,0,verg,verg,verg
5801,versailles,NNP,1,2,0,0,versail,versaill,versail
5802,very,RB,59,60,0,1,veri,veri,very
5803,vest,NN,1,1,0,0,vest,vest,vest
5804,vestibule,NN,1,1,0,0,vestibul,vestibul,vestib
5805,vestibules,NNS,1,1,0,0,vestibul,vestibul,vestib
5806,vestige,NN,1,1,0,0,vestig,vestig,vestig
5807,veteran,NN,1,1,0,0,veteran,veteran,vet
5808,vibrant,JJ,1,1,0,0,vibrant,vibrant,vibr
5809,vicariously,RB,1,1,0,0,vicari,vicari,vic
5810,vicinity,NN,2,2,0,0,vicin,vicin,vicin
5811,vicinityexcept,NN,1,1,0,0,vicinityexcept,vicinityexcept,vicinityexceiv
5812,victim,NN,1,1,0,0,victim,victim,victim
5813,victoria,NN,1,1,0,0,victoria,victoria,victor
5814,view,NN,6,6,0,0,view,view,view
5815,vigil,NN,3,3,0,0,vigil,vigil,vigil
5816,vigorously,RB,1,1,0,0,vigor,vigor,vig
5817,vigour,NN,1,1,0,0,vigour,vigour,vigo
5818,village,NN,7,7,0,0,villag,villag,vil
5819,villageappalled,VBN,1,1,0,0,villageappal,villageappal,villageappal
5820,villages,NNS,2,2,0,0,villag,villag,vil
5821,villainous,JJ,1,1,0,0,villain,villain,villain
5822,ville,NNP,1,1,0,0,vill,vill,vil
5823,vines,NNS,2,2,0,0,vine,vine,vin
5824,vinous,JJ,1,1,0,0,vinou,vinous,vin
5825,violence,NN,3,3,0,0,violenc,violenc,viol
5826,violent,JJ,3,5,0,0,violent,violent,viol
5827,violently,RB,5,5,0,0,violent,violent,viol
5828,viols,NNS,1,1,0,0,viol,viol,viol
5829,virgins,NNS,1,1,0,0,virgin,virgin,virgin
5830,virtues,NNS,1,1,0,0,virtu,virtu,virtu
5831,visible,JJ,3,4,0,0,visibl,visibl,vis
5832,visibly,RB,2,2,0,0,visibl,visibl,vis
5833,visions,NNS,1,1,0,0,vision,vision,vis
5834,visitor,NN,1,1,0,0,visitor,visitor,visit
5835,visitors,NNS,1,1,0,0,visitor,visitor,visit
5836,vista,NN,1,1,0,0,vista,vista,vist
5837,vitality,NN,5,5,0,0,vital,vital,vit
5838,vivid,NN,2,4,0,0,vivid,vivid,vivid
5839,vividly,RB,1,1,0,0,vividli,vivid,vivid
5840,vladmir,NNP,2,2,0,0,vladmir,vladmir,vladmir
5841,voice,NN,58,58,0,0,voic,voic,voic
5842,voices,NNS,11,11,0,0,voic,voic,voic
5843,volleying,VBG,1,1,0,0,volley,volley,volley
5844,voltaires,NNS,1,1,0,0,voltair,voltair,voltair
5845,volume,NN,1,1,0,0,volum,volum,volum
5846,volumes,NNS,1,1,0,0,volum,volum,volum
5847,von,NNP,1,1,0,0,von,von,von
5848,vulgar,NN,1,2,0,0,vulgar,vulgar,vulg
5849,vulnerable,JJ,1,1,0,0,vulner,vulner,vuln
5850,w,NNP,1,1,0,0,w,w,w
5851,wad,NN,1,1,0,0,wad,wad,wad
5852,wafer,NN,1,1,0,0,wafer,wafer,waf
5853,wag,NN,1,1,0,0,wag,wag,wag
5854,wagon,NN,4,4,0,0,wagon,wagon,wagon
5855,wail,NN,2,2,0,0,wail,wail,wail
5856,wailed,VBD,1,1,0,0,wail,wail,wail
5857,wailing,VBG,1,1,0,0,wail,wail,wail
5858,wait,VB,6,15,0,0,wait,wait,wait
5859,waited,VBD,13,16,0,0,wait,wait,wait
5860,waiter,NN,4,5,0,0,waiter,waiter,wait
5861,waiting,VBG,7,7,0,0,wait,wait,wait
5862,waize,NNP,1,1,0,0,waiz,waiz,waiz
5863,wake,NN,2,3,0,0,wake,wake,wak
5864,walk,VB,5,5,0,0,walk,walk,walk
5865,walked,VBD,21,23,0,0,walk,walk,walk
5866,walking,VBG,9,9,0,0,walk,walk,walk
5867,walks,NNS,1,1,0,0,walk,walk,walk
5868,wall,NN,10,10,0,0,wall,wall,wal
5869,wallet,NN,3,3,0,0,wallet,wallet,wallet
5870,walls,NNS,1,1,0,0,wall,wall,wal
5871,wallscaling,JJ,1,1,0,0,wallscal,wallscal,wallsc
5872,walter,NNP,3,4,0,0,walter,walter,walt
5873,waltz,NN,1,1,0,0,waltz,waltz,waltz
5874,wan,NN,3,4,0,0,wan,wan,wan
5875,wander,VB,1,1,0,0,wander,wander,wand
5876,wandered,VBD,4,4,0,0,wander,wander,wand
5877,wanderers,NNS,1,1,0,0,wander,wander,wand
5878,wandering,VBG,1,1,0,0,wander,wander,wand
5879,wanly,RB,1,1,0,0,wanli,wan,wan
5880,want,VBP,46,59,0,0,want,want,want
5881,wanted,VBD,26,27,0,0,want,want,want
5882,wanting,VBG,1,1,0,0,want,want,want
5883,wants,VBZ,10,10,0,0,want,want,want
5884,war,NN,10,13,0,0,war,war,war
5885,warm,JJ,10,11,0,0,warm,warm,warm
5886,warmest,JJS,1,1,0,0,warmest,warmest,warmest
5887,warmth,NN,2,2,0,0,warmth,warmth,warm
5888,warn,VB,1,1,0,0,warn,warn,warn
5889,warned,VBD,2,3,0,0,warn,warn,warn
5890,warning,NN,1,1,0,0,warn,warn,warn
5891,warwick,NNP,1,1,0,0,warwick,warwick,warwick
5892,was,VBD,762,764,0,1,wa,was,was
5893,wash,VB,1,1,0,0,wash,wash,wash
5894,washing,VBG,1,1,0,0,wash,wash,wash
5895,washington,NNP,1,1,0,0,washington,washington,washington
5896,washrag,NN,1,1,0,0,washrag,washrag,washr
5897,washstand,NN,1,1,0,0,washstand,washstand,washstand
5898,wasn,VBP,11,39,0,1,wasn,wasn,wasn
5899,waste,NN,2,2,0,0,wast,wast,wast
5900,wastebasket,NN,1,1,0,0,wastebasket,wastebasket,wastebasket
5901,wasteful,JJ,1,1,0,0,wast,wast,wast
5902,wasting,NN,1,2,0,0,wast,wast,wast
5903,watch,NN,5,9,0,0,watch,watch,watch
5904,watched,VBD,5,5,0,0,watch,watch,watch
5905,watcher,NN,1,1,0,0,watcher,watcher,watch
5906,watchers,NNS,1,1,0,0,watcher,watcher,watch
5907,watchfully,RB,1,1,0,0,watch,watch,watch
5908,watching,VBG,2,2,0,0,watch,watch,watch
5909,water,NN,8,8,0,0,water,water,wat
5910,waters,NNS,1,1,0,0,water,water,wat
5911,wave,NN,2,2,0,0,wave,wave,wav
5912,waved,VBD,5,5,0,0,wave,wave,wav
5913,wavered,VBD,2,2,0,0,waver,waver,wav
5914,waves,NNS,2,2,0,0,wave,wave,wav
5915,waving,VBG,3,3,0,0,wave,wave,wav
5916,way,NN,73,73,0,0,way,way,way
5917,wayjust,NN,1,1,0,0,wayjust,wayjust,wayjust
5918,ways,NNS,1,1,0,0,way,way,way
5919,wayside,NN,1,1,0,0,waysid,waysid,waysid
5920,wayward,VB,1,1,0,0,wayward,wayward,wayward
5921,we,PRP,231,233,0,1,we,we,we
5922,weakness,NN,1,1,0,0,weak,weak,weak
5923,wealth,NN,1,1,0,0,wealth,wealth,weal
5924,wealthy,JJ,2,2,0,0,wealthi,wealthi,wealthy
5925,wealthyeven,VBN,1,1,0,0,wealthyeven,wealthyeven,wealthyev
5926,wear,IN,1,2,0,0,wear,wear,wear
5927,wearing,VBG,2,2,0,0,wear,wear,wear
5928,wears,VBZ,1,1,0,0,wear,wear,wear
5929,weary,JJ,1,1,0,0,weari,weari,weary
5930,weather,NN,3,3,0,0,weather,weather,weath
5931,weatherbeaten,JJ,1,1,0,0,weatherbeaten,weatherbeaten,weatherb
5932,weatherproof,NN,1,1,0,0,weatherproof,weatherproof,weatherproof
5933,weave,VBP,1,1,0,0,weav,weav,weav
5934,webster,NNP,1,1,0,0,webster,webster,webst
5935,wed,VBD,1,1,0,0,wed,wed,wed
5936,wedding,NN,2,4,0,0,wed,wed,wed
5937,weddingcake,NN,1,1,0,0,weddingcak,weddingcak,weddingcak
5938,wedging,VBG,1,1,0,0,wedg,wedg,wedg
5939,weedy,NN,1,1,0,0,weedi,weedi,weedy
5940,week,NN,14,14,0,0,week,week,week
5941,weekends,NNS,2,2,0,0,weekend,weekend,weekend
5942,weeks,NNS,9,9,0,0,week,week,week
5943,weeping,VBG,1,1,0,0,weep,weep,weep
5944,weighing,VBG,1,1,0,0,weigh,weigh,weigh
5945,weights,NNS,1,1,0,0,weight,weight,weight
5946,weird,NN,1,1,0,0,weird,weird,weird
5947,welcome,JJ,1,3,0,0,welcom,welcom,welcom
5948,well,RB,41,57,0,0,well,well,wel
5949,wellbeing,NN,1,1,0,0,wellb,wellb,wellb
5950,wellconcealed,JJ,1,1,0,0,wellconc,wellconc,wellcont
5951,welldisciplined,JJ,1,1,0,0,welldisciplin,welldisciplin,welldisciplin
5952,welldressed,JJ,1,1,0,0,welldress,welldress,welldress
5953,wellfanned,JJ,1,1,0,0,wellfan,wellfan,wellfan
5954,wellforgotten,JJ,1,1,0,0,wellforgotten,wellforgotten,wellforgot
5955,wellkept,JJ,1,1,0,0,wellkept,wellkept,wellkept
5956,wellloved,JJ,1,1,0,0,welllov,welllov,welllov
5957,wellrounded,JJ,1,1,0,0,wellround,wellround,wellround
5958,wellshaved,JJ,1,1,0,0,wellshav,wellshav,wellshav
5959,wellthink,NNP,1,1,0,0,wellthink,wellthink,wellthink
5960,welltodo,JJ,1,1,0,0,welltodo,welltodo,welltodo
5961,went,VBD,91,91,0,0,went,went,went
5962,wept,VB,1,1,0,0,wept,wept,wept
5963,were,VBD,170,172,0,1,were,were,wer
5964,weren,VBP,7,8,0,1,weren,weren,wer
5965,west,NNP,36,37,0,0,west,west,west
5966,westall,NNP,1,1,0,0,westal,westal,westal
5967,westchester,NNP,1,1,0,0,westchest,westchest,westchest
5968,western,JJ,2,3,0,0,western,western,western
5969,westerners,NNS,1,1,0,0,western,western,western
5970,westnot,NNP,1,1,0,0,westnot,westnot,westnot
5971,westward,RB,1,1,0,0,westward,westward,westward
5972,wet,NN,7,11,0,0,wet,wet,wet
5973,wha,NNP,2,2,0,0,wha,wha,wha
5974,what,WP,143,144,0,1,what,what,what
5975,whatever,WDT,4,6,0,0,whatev,whatev,whatev
5976,wheat,NN,2,2,0,0,wheat,wheat,whe
5977,wheel,NN,9,9,0,0,wheel,wheel,wheel
5978,wheeled,VBN,1,2,0,0,wheel,wheel,wheel
5979,wheelhe,NN,1,1,0,0,wheelh,wheelh,wheelh
5980,when,WRB,143,143,0,1,when,when,when
5981,whenever,WRB,5,7,0,0,whenev,whenev,whenev
5982,where,WRB,60,60,0,1,where,where,wher
5983,whereabouts,NNS,1,1,0,0,whereabout,whereabout,whereabout
5984,whereupon,NN,4,8,0,0,whereupon,whereupon,whereupon
5985,wherever,NN,1,2,0,0,wherev,wherev,wherev
5986,whether,IN,3,3,0,0,whether,whether,wheth
5987,which,WDT,64,65,0,1,which,which,which
5988,while,IN,31,47,0,1,while,while,whil
5989,whim,NN,1,1,0,0,whim,whim,whim
5990,whimpered,VBD,1,1,0,0,whimper,whimper,whimp
5991,whip,NN,1,1,0,0,whip,whip,whip
5992,whips,NNS,1,1,0,0,whip,whip,whip
5993,whisky,NN,6,6,0,0,whiski,whiski,whisky
5994,whiskya,JJ,1,1,0,0,whiskya,whiskya,whisky
5995,whisper,NN,1,2,0,0,whisper,whisper,whisp
5996,whispered,VBD,11,13,0,0,whisper,whisper,whisp
5997,whisperhis,NN,1,1,0,0,whisperhi,whisperhi,whisperh
5998,whisperings,NNS,1,1,0,0,whisper,whisper,whisp
5999,whispers,NNS,2,2,0,0,whisper,whisper,whisp
6000,whistle,NN,1,2,0,0,whistl,whistl,whistl
6001,whistles,NNS,1,1,0,0,whistl,whistl,whistl
6002,white,JJ,40,42,0,0,white,white,whit
6003,whitebait,NNP,1,1,0,0,whitebait,whitebait,whitebait
6004,whitechanged,VBN,1,1,0,0,whitechang,whitechang,whitechang
6005,whiteplum,JJ,2,2,0,0,whiteplum,whiteplum,whitepl
